datum,honap,het,nap_sorszam,tranzakcio_id,osszeg,kategoria,user_id,profil,tipus,leiras,forras,ismetlodo,fix_koltseg,bev_kiad_tipus,platform,helyszin,deviza,cimke,celhoz_kotott,likvid,befektetes,megtakaritas,assets
2024-09-20,2024-08,38,4,16_20240920_3834,-4800.0,kave,16,kozeposztaly,impulzus,Beatae quae.,import,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,18180,225119,79093,322392
2024-09-21,2024-08,38,5,27_20240921_8258,-2500.0,snack,27,kozeposztaly,impulzus,Accusamus magnam.,import,False,False,luxus,web,Lidl,HUF,napi rutin,,-23990,124403,214590,315003
2024-09-21,2024-08,38,5,27_20240921_4914,-2100.0,apro vasarlas,27,kozeposztaly,impulzus,Illum nesciunt consequatur.,manualis,False,False,luxus,web,piac,HUF,extra,,-51990,124403,214590,287003
2024-09-21,2024-08,38,5,27_20240921_9014,-2600.0,etterem,27,kozeposztaly,vagy,Saepe temporibus eligendi.,demo,False,False,luxus,bolt,helyi etterem,HUF,extra,,119110,112803,214590,446503
2024-09-21,2024-08,38,5,43_20240921_7485,-5500.0,mozi,43,magas_jov,vagy,Enim laudantium iure facere.,manualis,False,False,luxus,web,Art Mozi,HUF,szorakozas,,6920,251696,321162,579778
2024-09-21,2024-08,38,5,6_20240921_5918,-2400.0,kave,6,alacsony_jov,impulzus,Ex alias officia.,manualis,False,False,luxus,bolt,Costa,HUF,szorakozas,,547950,57646,109165,714761
2024-09-21,2024-08,38,5,19_20240921_9449,-4800.0,mozi,19,kozeposztaly,vagy,Reiciendis quia.,demo,False,False,luxus,bolt,Cinema City,HUF,luxus,,197510,58066,376661,632237
2024-09-21,2024-08,38,5,43_20240921_2309,-6900.0,etterem,43,magas_jov,vagy,Aliquid sunt occaecati.,manualis,False,False,luxus,web,KFC,HUF,szorakozas,,62420,251696,321162,635278
2024-09-21,2024-08,38,5,13_20240921_7299,-4400.0,etterem,13,kozeposztaly,vagy,Laudantium odio illum.,import,False,False,luxus,bolt,McDonald's,HUF,extra,,165670,82445,238443,486558
2024-09-21,2024-08,38,5,44_20240921_8708,-7300.0,mozi,44,magas_jov,vagy,Fuga doloremque aliquam.,import,False,False,luxus,bolt,Cinema City,HUF,szorakozas,,-119900,288241,590456,758797
2024-09-21,2024-08,38,5,33_20240921_2969,-5700.0,online rendeles,33,kozeposztaly,impulzus,Repellendus expedita ea.,demo,False,False,luxus,web,Amazon,HUF,luxus,,37480,157351,154523,349354
2024-09-21,2024-08,38,5,16_20240921_7918,-6700.0,kave,16,kozeposztaly,impulzus,Alias modi harum.,import,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,59580,225119,79093,363792
2024-09-21,2024-08,38,5,1_20240921_4921,-900.0,snack,1,alacsony_jov,impulzus,Nesciunt natus.,import,False,False,luxus,bolt,Lidl,HUF,szukseges,,432580,50904,209461,692945
2024-09-21,2024-08,38,5,49_20240921_5763,-3100.0,ruha,49,arerzekeny,vagy,Temporibus quo.,import,False,False,luxus,web,H&M,HUF,extra,,1012450,47756,116725,1176931
2024-09-21,2024-08,38,5,5_20240921_2021,-2700.0,etterem,5,alacsony_jov,vagy,Laudantium veritatis perferendis.,manualis,False,False,luxus,bolt,helyi etterem,HUF,extra,,291910,14089,87083,393082
2024-09-21,2024-08,38,5,44_20240921_5588,-5300.0,kave,44,magas_jov,impulzus,Vitae quas.,demo,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,-450400,288241,642356,480197
2024-09-21,2024-08,38,5,33_20240921_7664,-4700.0,apro vasarlas,33,kozeposztaly,impulzus,Aspernatur non debitis.,manualis,False,False,luxus,bolt,helyi bolt,HUF,extra,,64980,157351,154523,376854
2024-09-21,2024-08,38,5,32_20240921_8974,-3700.0,etterem,32,kozeposztaly,vagy,Blanditiis facere libero.,demo,False,False,luxus,bolt,KFC,HUF,szorakozas,,149510,22090,279406,451006
2024-09-21,2024-08,38,5,21_20240921_3836,-5700.0,kave,21,kozeposztaly,impulzus,Assumenda error.,manualis,False,False,luxus,web,Costa,HUF,szorakozas,,-39980,173816,147969,281805
2024-09-21,2024-08,38,5,21_20240921_1585,-4000.0,kave,21,kozeposztaly,impulzus,Quasi necessitatibus.,demo,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,-47480,173816,147969,274305
2024-09-21,2024-08,38,5,39_20240921_7073,-5800.0,mozi,39,magas_jov,vagy,At ea adipisci.,manualis,False,False,luxus,web,Cinema City,HUF,szorakozas,,-383760,325214,899896,841350
2024-09-21,2024-08,38,5,15_20240921_3984,-3400.0,snack,15,kozeposztaly,impulzus,Mollitia ea.,import,False,False,luxus,web,Spar,HUF,szukseges,,-69780,214974,254960,400154
2024-09-21,2024-08,38,5,39_20240921_2724,-11100.0,kutyu,39,magas_jov,vagy,Amet rem delectus.,demo,False,False,luxus,bolt,Media Markt,HUF,extra,,-523560,325214,899896,701550
2024-09-21,2024-08,38,5,39_20240921_3512,-9700.0,mozi,39,magas_jov,vagy,Soluta omnis eveniet.,import,False,False,luxus,bolt,Cinema City,HUF,luxus,,-393460,325214,899896,831650
2024-09-21,2024-08,38,5,15_20240921_9996,-3200.0,apro vasarlas,15,kozeposztaly,impulzus,Beatae praesentium et.,demo,False,False,luxus,web,piac,HUF,extra,,-72980,214974,254960,396954
2024-09-21,2024-08,38,5,35_20240921_1933,-4800.0,mozi,35,kozeposztaly,vagy,Totam molestiae nam.,import,False,False,luxus,web,Cinema City,HUF,szorakozas,,60040,132057,171331,363428
2024-09-21,2024-08,38,5,29_20240921_2710,-3100.0,etterem,29,kozeposztaly,vagy,Fugit.,demo,False,False,luxus,bolt,helyi etterem,HUF,extra,,184540,83134,327989,595663
2024-09-21,2024-08,38,5,36_20240921_4428,-7000.0,etterem,36,magas_jov,vagy,Explicabo quisquam.,demo,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,-216190,401285,655585,840680
2024-09-21,2024-08,38,5,48_20240921_7249,-1900.0,etterem,48,arerzekeny,vagy,Consequatur dolorem omnis.,manualis,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,866470,58757,64790,990017
2024-09-21,2024-08,38,5,36_20240921_8505,-4700.0,snack,36,magas_jov,impulzus,Nulla reprehenderit modi.,demo,False,False,luxus,web,Spar,HUF,szukseges,,-551990,440385,655585,543980
2024-09-21,2024-08,38,5,36_20240921_9802,-6400.0,snack,36,magas_jov,impulzus,Suscipit dolores minima.,import,False,False,luxus,web,bolt,HUF,napi rutin,,-542390,440385,655585,553580
2024-09-21,2024-08,38,5,35_20240921_3424,0.0,megtakaritas,35,kozeposztaly,megtakaritas,10200Ft -> befektetes,import,True,False,megtakaritas,bolt,OTP,HUF,havi fix,veszhelyzet,840,142257,171331,314428
2024-09-21,2024-08,38,5,48_20240921_3382,-800.0,apro vasarlas,48,arerzekeny,impulzus,Labore.,manualis,False,False,luxus,bolt,helyi bolt,HUF,extra,,850470,58757,69890,979117
2024-09-21,2024-08,38,5,31_20240921_6700,-5700.0,kave,31,kozeposztaly,impulzus,A tempora.,import,False,False,luxus,web,Starbucks,HUF,napi rutin,,23910,109438,309788,443136
2024-09-21,2024-08,38,5,20_20240921_9420,-5600.0,kave,20,kozeposztaly,impulzus,Delectus perspiciatis magni.,manualis,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,-53980,99843,262984,308847
2024-09-21,2024-08,38,5,36_20240921_9412,-23000.0,ruha,36,magas_jov,vagy,Odit.,demo,False,False,luxus,bolt,Decathlon,HUF,extra,,-306290,401285,655585,750580
2024-09-21,2024-08,38,5,13_20240921_3154,-14300.0,utazas,13,kozeposztaly,vagy,Hic nam.,import,False,False,luxus,bolt,WizzAir,HUF,luxus,nyaralas,112170,82445,238443,433058
2024-09-21,2024-08,38,5,33_20240921_1522,-2900.0,kutyu,33,kozeposztaly,vagy,Incidunt doloremque magnam.,import,False,False,luxus,web,eMAG,HUF,extra,,150580,131651,154523,436754
2024-09-21,2024-08,38,5,33_20240921_5326,0.0,megtakaritas,33,kozeposztaly,megtakaritas,25700Ft -> befektetes,manualis,True,False,megtakaritas,web,K&H,HUF,jovo,lakas,117980,157351,154523,429854
2024-09-21,2024-08,38,5,13_20240921_8329,-3900.0,kave,13,kozeposztaly,impulzus,Qui itaque maiores.,demo,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,53270,100345,238443,392058
2024-09-21,2024-08,38,5,49_20240921_2557,-1400.0,snack,49,arerzekeny,impulzus,Aspernatur beatae.,manualis,False,False,luxus,web,Spar,HUF,napi rutin,,987250,47756,125225,1160231
2024-09-21,2024-08,38,5,13_20240921_3537,-2900.0,snack,13,kozeposztaly,impulzus,Praesentium nobis fuga.,demo,False,False,luxus,bolt,Spar,HUF,szukseges,,21370,100345,238443,360158
2024-09-21,2024-08,38,5,31_20240921_1848,-6900.0,kave,31,kozeposztaly,impulzus,Cupiditate optio molestias.,import,False,False,luxus,web,Costa,HUF,szorakozas,,29610,109438,309788,448836
2024-09-21,2024-08,38,5,45_20240921_4345,0.0,megtakaritas,45,magas_jov,megtakaritas,40900Ft -> megtakaritas,demo,True,False,megtakaritas,bolt,OTP,HUF,havi fix,gyerek,54540,239396,285696,579632
2024-09-21,2024-08,38,5,12_20240921_5877,-5600.0,kave,12,kozeposztaly,impulzus,Odit eveniet earum.,manualis,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,18620,180947,208325,407892
2024-09-21,2024-08,38,5,21_20240921_2692,-2800.0,apro vasarlas,21,kozeposztaly,impulzus,Aliquid excepturi.,demo,False,False,luxus,bolt,helyi bolt,HUF,extra,,-68780,173816,147969,253005
2024-09-21,2024-08,38,5,40_20240921_9706,-6300.0,kave,40,magas_jov,impulzus,Blanditiis ad dolorem qui.,demo,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,-476150,516576,574211,614637
2024-09-21,2024-08,38,5,18_20240921_3287,-3800.0,snack,18,kozeposztaly,impulzus,Dolorem explicabo.,demo,False,False,luxus,bolt,Spar,HUF,napi rutin,,-29430,131173,156882,258625
2024-09-21,2024-08,38,5,41_20240921_5640,-3900.0,etterem,41,magas_jov,vagy,Eum debitis.,manualis,False,False,luxus,bolt,KFC,HUF,szorakozas,,334830,69681,139871,544382
2024-09-21,2024-08,38,5,18_20240921_2890,-3800.0,snack,18,kozeposztaly,impulzus,A consequuntur debitis amet.,demo,False,False,luxus,web,Spar,HUF,szukseges,,-23130,131173,156882,264925
2024-09-21,2024-08,38,5,14_20240921_6067,-6100.0,kutyu,14,kozeposztaly,vagy,Assumenda beatae.,demo,False,False,luxus,bolt,Media Markt,HUF,szorakozas,,-31560,117677,207997,294114
2024-09-21,2024-08,38,5,24_20240921_7833,-6300.0,kave,24,kozeposztaly,impulzus,Explicabo corporis quasi.,import,False,False,luxus,web,Starbucks,HUF,napi rutin,,62230,155733,328988,546951
2024-09-21,2024-08,38,5,34_20240921_1693,-4000.0,etterem,34,kozeposztaly,vagy,Velit pariatur.,demo,False,False,luxus,bolt,McDonald's,HUF,szorakozas,,376860,94933,128288,600081
2024-09-21,2024-08,38,5,18_20240921_4304,-800.0,online rendeles,18,kozeposztaly,impulzus,Quisquam nam nam.,import,False,False,luxus,bolt,eMAG,HUF,luxus,,-56630,131173,156882,231425
2024-09-21,2024-08,38,5,17_20240921_4870,-3200.0,snack,17,kozeposztaly,impulzus,Beatae maiores voluptatem autem.,import,False,False,luxus,bolt,Lidl,HUF,napi rutin,,-77350,95496,366125,384271
2024-09-21,2024-08,38,5,9_20240921_5843,-100.0,utazas,9,alacsony_jov,vagy,Voluptatum doloremque enim quia.,manualis,False,False,luxus,bolt,Airbnb,HUF,luxus,nyaralas,403970,42916,61336,508222
2024-09-21,2024-08,38,5,38_20240921_7480,-9400.0,kave,38,magas_jov,impulzus,Temporibus sint.,import,False,False,luxus,web,Costa,HUF,napi rutin,,-230080,391981,346127,508028
2024-09-21,2024-08,38,5,11_20240921_3893,-2900.0,mozi,11,kozeposztaly,vagy,Quis.,manualis,False,False,luxus,web,Cinema City,HUF,luxus,,32520,241793,120202,394515
2024-09-21,2024-08,38,5,11_20240921_8871,-4300.0,kave,11,kozeposztaly,impulzus,Quos ad minima.,manualis,False,False,luxus,bolt,helyi kavezo,HUF,szorakozas,,-50580,258193,120202,327815
2024-09-21,2024-08,38,5,29_20240921_6359,-2700.0,apro vasarlas,29,kozeposztaly,impulzus,Tenetur voluptas recusandae.,import,False,False,luxus,web,helyi bolt,HUF,extra,,20440,83134,365089,468663
2024-09-21,2024-08,38,5,23_20240921_7030,-4700.0,kave,23,kozeposztaly,impulzus,Reprehenderit veritatis laudantium.,demo,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,53320,112012,303082,468414
2024-09-21,2024-08,38,5,42_20240921_2313,-3100.0,etterem,42,magas_jov,vagy,Sunt rerum.,demo,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,59250,423307,106108,588665
2024-09-21,2024-08,38,5,2_20240921_6621,-1500.0,snack,2,alacsony_jov,impulzus,Esse vero.,manualis,False,False,luxus,bolt,Lidl,HUF,napi rutin,,241540,17592,34891,294023
2024-09-21,2024-08,38,5,6_20240921_7082,-3000.0,etterem,6,alacsony_jov,vagy,Dolorem quos reiciendis.,import,False,False,luxus,web,McDonald's,HUF,extra,,570550,57646,108365,736561
2024-09-21,2024-08,38,5,15_20240921_8898,-10300.0,utazas,15,kozeposztaly,vagy,Nihil quo.,manualis,False,False,luxus,bolt,Airbnb,HUF,nyaralas,nyaralas,47120,179674,254960,481754
2024-09-21,2024-08,38,5,25_20240921_2542,-14700.0,utazas,25,kozeposztaly,vagy,Dicta assumenda debitis.,import,False,False,luxus,web,Airbnb,HUF,nyaralas,nyaralas,94760,119115,119225,333100
2024-09-21,2024-08,38,5,40_20240921_2607,-3400.0,etterem,40,magas_jov,vagy,Esse.,manualis,False,False,luxus,bolt,KFC,HUF,extra,,-63850,418576,512911,867637
2024-09-21,2024-08,38,5,29_20240921_4303,-3400.0,kutyu,29,kozeposztaly,vagy,Earum deleniti.,manualis,False,False,luxus,bolt,Media Markt,HUF,szorakozas,,141940,83134,327989,553063
2024-09-22,2024-08,38,6,48_20240922_3254,-1500.0,kave,48,arerzekeny,impulzus,Voluptates beatae earum.,manualis,False,False,luxus,bolt,helyi kavezo,HUF,szorakozas,,857270,58757,69890,985917
2024-09-22,2024-08,38,6,24_20240922_8269,-3000.0,kave,24,kozeposztaly,impulzus,Neque odio velit repellendus.,demo,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,107730,155733,328988,592451
2024-09-22,2024-08,38,6,19_20240922_3632,-2900.0,etterem,19,kozeposztaly,vagy,Dolore quos.,demo,False,False,luxus,web,KFC,HUF,extra,,217110,58066,376661,651837
2024-09-22,2024-08,38,6,41_20240922_4394,-17600.0,ruha,41,magas_jov,vagy,Ullam nostrum.,manualis,False,False,luxus,bolt,H&M,HUF,extra,,185830,69681,139871,395382
2024-09-22,2024-08,38,6,36_20240922_4413,-8800.0,kutyu,36,magas_jov,vagy,Ratione officiis repudiandae.,manualis,False,False,luxus,bolt,eMAG,HUF,szorakozas,,-420090,401285,655585,636780
2024-09-22,2024-08,38,6,41_20240922_1873,-22700.0,ruha,41,magas_jov,vagy,Autem consequuntur dolore.,demo,False,False,luxus,web,Zara,HUF,szorakozas,,203430,69681,139871,412982
2024-09-22,2024-08,38,6,7_20240922_5354,-600.0,apro vasarlas,7,alacsony_jov,impulzus,Earum delectus mollitia.,demo,False,False,luxus,web,helyi bolt,HUF,extra,,661290,15830,136640,813760
2024-09-22,2024-08,38,6,23_20240922_8925,-4700.0,apro vasarlas,23,kozeposztaly,impulzus,Ipsa accusamus reprehenderit.,demo,False,False,luxus,web,helyi bolt,HUF,extra,,4820,112012,303082,419914
2024-09-22,2024-08,38,6,24_20240922_6909,-6200.0,kave,24,kozeposztaly,impulzus,Impedit nisi molestias.,manualis,False,False,luxus,bolt,Costa,HUF,napi rutin,,56030,155733,328988,540751
2024-09-22,2024-08,38,6,35_20240922_7646,-9800.0,ruha,35,kozeposztaly,vagy,Libero itaque.,demo,False,False,luxus,bolt,H&M,HUF,extra,,41340,132057,171331,344728
2024-09-22,2024-08,38,6,19_20240922_2113,-4100.0,kave,19,kozeposztaly,impulzus,Rerum aut nihil.,import,False,False,luxus,web,Starbucks,HUF,napi rutin,,70010,58066,414761,542837
2024-09-22,2024-08,38,6,29_20240922_2058,-3800.0,kave,29,kozeposztaly,impulzus,At.,manualis,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,97240,83134,365089,545463
2024-09-22,2024-08,38,6,35_20240922_2878,-2200.0,snack,35,kozeposztaly,impulzus,Necessitatibus deserunt numquam.,demo,False,False,luxus,web,Spar,HUF,szukseges,,-22460,142257,171331,291128
2024-09-22,2024-08,38,6,41_20240922_9649,-8800.0,mozi,41,magas_jov,vagy,Deleniti est mollitia.,import,False,False,luxus,bolt,Cinema City,HUF,luxus,,304530,69681,139871,514082
2024-09-22,2024-08,38,6,21_20240922_5423,-4800.0,apro vasarlas,21,kozeposztaly,impulzus,Repellat ea.,demo,False,False,luxus,bolt,helyi bolt,HUF,extra,,-78380,173816,147969,243405
2024-09-22,2024-08,38,6,42_20240922_2868,-17900.0,ruha,42,magas_jov,vagy,Veniam ipsa illum.,manualis,False,False,luxus,web,Decathlon,HUF,extra,,150,423307,106108,529565
2024-09-22,2024-08,38,6,18_20240922_7437,-3000.0,snack,18,kozeposztaly,impulzus,Adipisci saepe minima.,import,False,False,luxus,bolt,bolt,HUF,szukseges,,-19330,131173,156882,268725
2024-09-22,2024-08,38,6,23_20240922_9979,-3700.0,snack,23,kozeposztaly,impulzus,Inventore veniam excepturi.,import,False,False,luxus,bolt,Spar,HUF,szukseges,,32420,112012,303082,447514
2024-09-22,2024-08,38,6,11_20240922_9569,-2700.0,kutyu,11,kozeposztaly,vagy,Laboriosam eius incidunt.,demo,False,False,luxus,bolt,eMAG,HUF,szorakozas,,-7680,241793,120202,354315
2024-09-22,2024-08,38,6,5_20240922_8264,-300.0,utazas,5,alacsony_jov,vagy,Pariatur animi ea deserunt.,demo,False,False,luxus,bolt,WizzAir,HUF,luxus,nyaralas,288910,14089,87083,390082
2024-09-22,2024-08,38,6,37_20240922_3809,-47700.0,utazas,37,magas_jov,vagy,Et sapiente consequatur.,import,False,False,luxus,web,MAV,HUF,luxus,nyaralas,-36430,203507,299604,466681
2024-09-22,2024-08,38,6,30_20240922_7851,-2600.0,apro vasarlas,30,kozeposztaly,impulzus,Dolores dolores autem.,demo,False,False,luxus,bolt,piac,HUF,extra,,31620,157153,267143,455916
2024-09-22,2024-08,38,6,5_20240922_4452,-1000.0,snack,5,alacsony_jov,impulzus,Consequatur suscipit quaerat odit.,manualis,False,False,luxus,bolt,Lidl,HUF,napi rutin,,274410,16789,87083,378282
2024-09-22,2024-08,38,6,11_20240922_5913,-2600.0,mozi,11,kozeposztaly,vagy,Officia repellendus.,import,False,False,luxus,bolt,Cinema City,HUF,szorakozas,,42220,241793,120202,404215
2024-09-22,2024-08,38,6,20_20240922_8601,-6600.0,kave,20,kozeposztaly,impulzus,Ea iure eaque.,manualis,False,False,luxus,bolt,Costa,HUF,napi rutin,,-18680,99843,262984,344147
2024-09-22,2024-08,38,6,30_20240922_6365,-14400.0,utazas,30,kozeposztaly,vagy,Quibusdam quas.,demo,False,False,luxus,bolt,WizzAir,HUF,nyaralas,nyaralas,157420,123153,267143,547716
2024-09-22,2024-08,38,6,29_20240922_4714,-14300.0,ruha,29,kozeposztaly,vagy,Voluptatem perferendis.,import,False,False,luxus,web,Decathlon,HUF,extra,,160440,83134,327989,571563
2024-09-22,2024-08,38,6,32_20240922_5927,-2800.0,kutyu,32,kozeposztaly,vagy,Totam incidunt recusandae.,manualis,False,False,luxus,web,Media Markt,HUF,szorakozas,,105210,22090,279406,406706
2024-09-22,2024-08,38,6,49_20240922_2033,-1700.0,apro vasarlas,49,arerzekeny,impulzus,Explicabo dolore distinctio.,import,False,False,luxus,bolt,piac,HUF,extra,,982550,47756,125225,1155531
2024-09-22,2024-08,38,6,11_20240922_5981,-2600.0,snack,11,kozeposztaly,impulzus,Ipsa maxime nam.,import,False,False,luxus,bolt,Spar,HUF,szukseges,,-110180,258193,120202,268215
2024-09-22,2024-08,38,6,33_20240922_4237,-13900.0,ruha,33,kozeposztaly,vagy,Laudantium adipisci molestias.,import,False,False,luxus,web,Zara,HUF,szorakozas,,164880,131651,154523,451054
2024-09-22,2024-08,38,6,23_20240922_6090,-3400.0,snack,23,kozeposztaly,impulzus,Corrupti ab.,manualis,False,False,luxus,web,bolt,HUF,napi rutin,,42020,112012,303082,457114
2024-09-22,2024-08,38,6,40_20240922_9809,-5100.0,snack,40,magas_jov,impulzus,Alias veniam.,demo,False,False,luxus,web,Lidl,HUF,szukseges,,-570550,516576,574211,520237
2024-09-22,2024-08,38,6,31_20240922_9097,-4700.0,etterem,31,kozeposztaly,vagy,Fugit.,import,False,False,luxus,bolt,KFC,HUF,szorakozas,,130010,109438,291888,531336
2024-09-22,2024-08,38,6,33_20240922_8337,-2900.0,etterem,33,kozeposztaly,vagy,Reiciendis officia vero.,manualis,False,False,luxus,web,helyi etterem,HUF,extra,,194480,131651,154523,480654
2024-09-22,2024-08,38,6,44_20240922_1070,-36600.0,utazas,44,magas_jov,vagy,Vel eius.,manualis,False,False,luxus,bolt,Airbnb,HUF,luxus,nyaralas,-265300,288241,590456,613397
2024-09-22,2024-08,38,6,49_20240922_9381,-1500.0,kave,49,arerzekeny,impulzus,In blanditiis consectetur.,manualis,False,False,luxus,web,Costa,HUF,napi rutin,,992750,47756,125225,1165731
2024-09-22,2024-08,38,6,35_20240922_4437,-4000.0,mozi,35,kozeposztaly,vagy,Quam corrupti perferendis.,manualis,False,False,luxus,bolt,Cinema City,HUF,luxus,,64840,132057,171331,368228
2024-09-22,2024-08,38,6,36_20240922_9354,-16700.0,ruha,36,magas_jov,vagy,Possimus aut minus.,manualis,False,False,luxus,bolt,Zara,HUF,szorakozas,,-359990,401285,655585,696880
2024-09-22,2024-08,38,6,17_20240922_2705,-3000.0,mozi,17,kozeposztaly,vagy,Soluta vel.,manualis,False,False,luxus,web,Cinema City,HUF,szorakozas,,101350,95496,326925,523771
2024-09-22,2024-08,38,6,44_20240922_8676,-9700.0,mozi,44,magas_jov,vagy,Odio voluptatibus.,import,False,False,luxus,bolt,Cinema City,HUF,luxus,,-129600,288241,590456,749097
2024-09-22,2024-08,38,6,45_20240922_7682,-6100.0,etterem,45,magas_jov,vagy,Similique ipsa.,import,False,False,luxus,bolt,KFC,HUF,extra,,294240,239396,244796,778432
2024-09-22,2024-08,38,6,6_20240922_6075,-500.0,snack,6,alacsony_jov,impulzus,Accusamus eaque fugiat architecto.,import,False,False,luxus,web,Lidl,HUF,napi rutin,,538950,57646,109165,705761
2024-09-22,2024-08,38,6,27_20240922_6649,-4400.0,kave,27,kozeposztaly,impulzus,Beatae.,demo,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,17310,124403,214590,356303
2024-09-22,2024-08,38,6,16_20240922_8471,-6600.0,kave,16,kozeposztaly,impulzus,Eum maxime.,import,False,False,luxus,web,Starbucks,HUF,napi rutin,,41180,225119,79093,345392
2024-09-22,2024-08,38,6,6_20240922_6751,-1800.0,kave,6,alacsony_jov,impulzus,Deserunt eaque eius.,import,False,False,luxus,bolt,Costa,HUF,szorakozas,,541950,57646,109165,708761
2024-09-22,2024-08,38,6,27_20240922_6435,-3300.0,snack,27,kozeposztaly,impulzus,Eligendi odio.,import,False,False,luxus,bolt,bolt,HUF,szukseges,,-21490,124403,214590,317503
2024-09-22,2024-08,38,6,12_20240922_9008,-5700.0,kave,12,kozeposztaly,impulzus,Laboriosam excepturi et.,import,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,-6680,180947,208325,382592
